"y" "intercept" "treatment" "time" "treatXtime" "region"
9.17515635140252 1 0 1 0 19
2.30538749519785 1 0 0 0 19
25.5368913053313 1 1 1 1 56
5.28960735991474 1 1 0 0 56
8.52877359893185 1 0 1 0 36
0.559516878910584 1 0 0 0 36
23.4842583114857 1 1 1 1 30
6.42925432124258 1 1 0 0 30
9.63386434772598 1 0 1 0 19
2.07495929630538 1 0 0 0 19
10.304283161211 1 0 1 0 19
4.89925756642729 1 0 0 0 19
24.305577065415 1 1 1 1 24
2.73434205825893 1 1 0 0 24
26.4223290614956 1 1 1 1 19
4.99703866311064 1 1 0 0 19
24.0270088835623 1 1 1 1 37
7.45037694020662 1 1 0 0 37
8.59727015123069 1 0 1 0 19
0.273644455500578 1 0 0 0 19
9.25640183996668 1 0 1 0 15
1.80357795154223 1 0 0 0 15
9.00815178987566 1 0 1 0 19
2.5448687685894 1 0 0 0 19
24.4758075560095 1 1 1 1 19
6.9112860541905 1 1 0 0 19
8.68818491395491 1 0 1 0 19
2.46921055312036 1 0 0 0 19
10.5511646081357 1 0 1 0 19
2.61543956643091 1 0 0 0 19
24.539063131336 1 1 1 1 33
7.62465931457107 1 1 0 0 33
10.4050266273716 1 0 1 0 13
2.77555041770048 1 0 0 0 13
9.33761765756346 1 0 1 0 54
1.11200671136865 1 0 0 0 54
26.9242531463873 1 1 1 1 34
5.15110475091206 1 1 0 0 34
12.0933559841502 1 0 1 0 40
4.16743873338822 1 0 0 0 40
24.6666693555039 1 1 1 1 54
4.54842164208295 1 1 0 0 54
23.9953334028176 1 1 1 1 33
6.36328842544187 1 1 0 0 33
24.6511249997512 1 1 1 1 19
5.50850054242933 1 1 0 0 19
7.65420811596776 1 0 1 0 19
1.93632118089242 1 0 0 0 19
7.88997745412654 1 0 1 0 54
-0.358826107973788 1 0 0 0 54
8.46227849823512 1 0 1 0 30
3.29965746830862 1 0 0 0 30
8.18633652240905 1 0 1 0 34
2.85979138992961 1 0 0 0 34
22.7119683316085 1 1 1 1 39
5.92142351480309 1 1 0 0 39
9.73455271221113 1 0 1 0 37
2.42589516913042 1 0 0 0 37
9.14944870698541 1 0 1 0 19
1.09390487356061 1 0 0 0 19
23.7983365898319 1 1 1 1 42
4.55166317470978 1 1 0 0 42
9.16637741318604 1 0 1 0 1
0.660068550615637 1 0 0 0 1
8.30624700999544 1 0 1 0 19
1.63783094857538 1 0 0 0 19
27.6076146549438 1 1 1 1 33
5.07800360703448 1 1 0 0 33
9.33288688292576 1 0 1 0 33
2.11025329078713 1 0 0 0 33
23.6397293029546 1 1 1 1 57
5.89915513749714 1 1 0 0 57
11.04290341552 1 0 1 0 37
2.63852315533105 1 0 0 0 37
25.0583121574987 1 1 1 1 37
5.40249924964563 1 1 0 0 37
6.09626993239253 1 0 1 0 5
3.59995243082771 1 0 0 0 5
22.9343430019525 1 1 1 1 30
7.04644380532694 1 1 0 0 30
11.6998801595622 1 0 1 0 41
-0.0419732908640773 1 0 0 0 41
9.9924729249479 1 0 1 0 49
1.62919675446685 1 0 0 0 49
6.77665240813081 1 0 1 0 1
-0.142063538465989 1 0 0 0 1
22.7350858226997 1 1 1 1 37
5.24918479599443 1 1 0 0 37
22.9327654268242 1 1 1 1 43
6.97286123012635 1 1 0 0 43
11.9700025461524 1 0 1 0 20
0.179864045603549 1 0 0 0 20
26.1140309617075 1 1 1 1 50
7.08758996726129 1 1 0 0 50
25.4698053926066 1 1 1 1 19
4.57394012459487 1 1 0 0 19
8.8310685036421 1 0 1 0 19
1.60346111417609 1 0 0 0 19
25.7961874333545 1 1 1 1 19
5.4732920599646 1 1 0 0 19
26.3816490135284 1 1 1 1 30
5.47026267074054 1 1 0 0 30
26.4887588318879 1 1 1 1 30
4.51623964784284 1 1 0 0 30
23.2178713621675 1 1 1 1 33
10.5835226321884 1 1 0 0 33
24.4104743452454 1 1 1 1 1
6.42175750463074 1 1 0 0 1
25.9002454664141 1 1 1 1 19
5.31583087790935 1 1 0 0 19
9.73095331294419 1 0 1 0 3
2.52179463866257 1 0 0 0 3
24.6954059650223 1 1 1 1 19
6.09233829353998 1 1 0 0 19
8.95182162773026 1 0 1 0 19
5.01008554244745 1 0 0 0 19
23.9515924383742 1 1 1 1 50
4.45002721479273 1 1 0 0 50
25.0534408666081 1 1 1 1 19
6.43908608671825 1 1 0 0 19
25.6173374241691 1 1 1 1 43
5.3517735299583 1 1 0 0 43
23.4962297601122 1 1 1 1 40
7.7864136078144 1 1 0 0 40
8.50551967926707 1 0 1 0 36
0.775979971227237 1 0 0 0 36
24.6658502290918 1 1 1 1 34
5.72115117603923 1 1 0 0 34
10.5696643268661 1 0 1 0 36
2.11983662786405 1 0 0 0 36
26.0663930897667 1 1 1 1 35
5.29389445773037 1 1 0 0 35
9.3032714651976 1 0 1 0 30
1.54082478045819 1 0 0 0 30
25.1337613083202 1 1 1 1 30
4.73376499589624 1 1 0 0 30
7.14624669398813 1 0 1 0 43
4.82448625566365 1 0 0 0 43
25.8495305654747 1 1 1 1 37
4.23043507018095 1 1 0 0 37
24.1356808717704 1 1 1 1 19
4.32347798643928 1 1 0 0 19
28.1095874164777 1 1 1 1 36
7.85603223070671 1 1 0 0 36
24.6250282648238 1 1 1 1 12
6.76819240556652 1 1 0 0 12
8.41403482622019 1 0 1 0 38
1.32648518259658 1 0 0 0 38
23.8847471713863 1 1 1 1 41
5.15908419593753 1 1 0 0 41
11.3347357305306 1 0 1 0 57
1.92359269275458 1 0 0 0 57
25.1686382306043 1 1 1 1 38
6.34462606791887 1 1 0 0 38
26.7429841026517 1 1 1 1 19
5.27017553122768 1 1 0 0 19
23.5963829271633 1 1 1 1 48
8.36979332823158 1 1 0 0 48
8.3761009954324 1 0 1 0 37
0.977430298820574 1 0 0 0 37
23.251645788478 1 1 1 1 1
4.18313760170422 1 1 0 0 1
8.18827892113431 1 0 1 0 19
2.87396392399112 1 0 0 0 19
26.5695622902489 1 1 1 1 36
7.00068104657154 1 1 0 0 36
24.485710918392 1 1 1 1 57
6.08449917180025 1 1 0 0 57
8.00355012506352 1 0 1 0 37
0.985700348721737 1 0 0 0 37
26.2510847336133 1 1 1 1 42
4.5637352014934 1 1 0 0 42
27.7652032444257 1 1 1 1 56
5.87226880526546 1 1 0 0 56
9.30340371827465 1 0 1 0 33
0.955564103769023 1 0 0 0 33
24.1876917248631 1 1 1 1 36
4.13745792382977 1 1 0 0 36
24.7413044348609 1 1 1 1 37
6.59253059943987 1 1 0 0 37
25.4586356018495 1 1 1 1 43
4.89474050051775 1 1 0 0 43
7.88472011323287 1 0 1 0 41
1.28978376151314 1 0 0 0 41
11.1157492894297 1 0 1 0 41
0.391609795118478 1 0 0 0 41
24.746782806863 1 1 1 1 58
8.69034588875913 1 1 0 0 58
24.8571999477089 1 1 1 1 19
4.07689483398881 1 1 0 0 19
24.0598740487843 1 1 1 1 38
6.68654408615664 1 1 0 0 38
24.4688173248183 1 1 1 1 30
5.20538682629102 1 1 0 0 30
8.51362758316169 1 0 1 0 28
2.12798158573358 1 0 0 0 28
11.2606327837268 1 0 1 0 44
1.8747500172601 1 0 0 0 44
10.5284813056635 1 0 1 0 43
2.89202102487568 1 0 0 0 43
24.8392889185486 1 1 1 1 44
3.83214919772323 1 1 0 0 44
24.2630288219297 1 1 1 1 34
5.30721856136572 1 1 0 0 34
25.0666864383374 1 1 1 1 19
7.83875860373598 1 1 0 0 19
28.2429033843845 1 1 1 1 43
8.18861012248656 1 1 0 0 43
24.811696100403 1 1 1 1 30
3.5158951345225 1 1 0 0 30
8.45018224345217 1 0 1 0 39
2.1261580647319 1 0 0 0 39
10.1950288507338 1 0 1 0 19
3.36122010719388 1 0 0 0 19
25.9677596759406 1 1 1 1 36
4.02678409128229 1 1 0 0 36
10.2015767183107 1 0 1 0 34
1.36847272815304 1 0 0 0 34
9.24720834930748 1 0 1 0 19
2.10543128584998 1 0 0 0 19
25.6055192459787 1 1 1 1 19
6.03489569536405 1 1 0 0 19
22.641834102075 1 1 1 1 19
7.04156258201566 1 1 0 0 19
9.54592400839646 1 0 1 0 37
1.62431186866508 1 0 0 0 37
25.1670815698422 1 1 1 1 30
6.1895592701622 1 1 0 0 30
25.3125687299875 1 1 1 1 19
8.32050690169326 1 1 0 0 19
24.6902159832693 1 1 1 1 38
6.23768034525512 1 1 0 0 38
26.6523443193523 1 1 1 1 10
7.49083710045599 1 1 0 0 10
26.6196466231855 1 1 1 1 42
5.18333692106509 1 1 0 0 42
27.831938235598 1 1 1 1 37
6.09432927629156 1 1 0 0 37
27.6401271977257 1 1 1 1 30
4.08953509996912 1 1 0 0 30
9.02967527240939 1 0 1 0 49
3.76764613807241 1 0 0 0 49
23.9884947984481 1 1 1 1 19
4.93553705289786 1 1 0 0 19
7.67270583654707 1 0 1 0 34
0.511521445781377 1 0 0 0 34
8.38176305925559 1 0 1 0 30
2.4683580779741 1 0 0 0 30
22.1514761963663 1 1 1 1 19
6.29978560383282 1 1 0 0 19
10.7489226228907 1 0 1 0 19
4.88156481093467 1 0 0 0 19
26.8401407352043 1 1 1 1 38
7.07024113462194 1 1 0 0 38
6.55803445101061 1 0 1 0 37
1.14934105567842 1 0 0 0 37
8.50213112651547 1 0 1 0 37
2.99493304473245 1 0 0 0 37
8.85055816629781 1 0 1 0 49
0.220002039935016 1 0 0 0 49
27.3821518233322 1 1 1 1 19
7.28890192548659 1 1 0 0 19
25.3357771114747 1 1 1 1 19
7.72266571716621 1 1 0 0 19
7.10668724603593 1 0 1 0 31
2.93454102742576 1 0 0 0 31
8.26049022548482 1 0 1 0 34
2.96696219021315 1 0 0 0 34
24.9139847668297 1 1 1 1 19
6.89514162481842 1 1 0 0 19
10.8887071240052 1 0 1 0 1
2.01030974459708 1 0 0 0 1
26.4390452248875 1 1 1 1 38
4.31930046950794 1 1 0 0 38
23.9794972136667 1 1 1 1 19
8.14849829164258 1 1 0 0 19
25.5337071897269 1 1 1 1 1
3.09771865433105 1 1 0 0 1
7.07095973568026 1 0 1 0 37
1.71605276468682 1 0 0 0 37
10.2243969756331 1 0 1 0 19
1.85591531798881 1 0 0 0 19
9.88273438839498 1 0 1 0 33
3.35623841165628 1 0 0 0 33
27.363228402447 1 1 1 1 37
6.07921962391729 1 1 0 0 37
8.92648648328097 1 0 1 0 1
-0.479452051358187 1 0 0 0 1
9.1404704306769 1 0 1 0 41
1.19128189248025 1 0 0 0 41
7.62254243811709 1 0 1 0 37
1.74557416809714 1 0 0 0 37
26.4353463999321 1 1 1 1 30
3.18182806089812 1 1 0 0 30
8.39573583711297 1 0 1 0 19
2.16495002832102 1 0 0 0 19
7.73681374041397 1 0 1 0 56
2.47221006979869 1 0 0 0 56
9.58184977370085 1 0 1 0 43
1.95327981550317 1 0 0 0 43
21.5126933309533 1 1 1 1 7
9.63659098495937 1 1 0 0 7
24.7096630057433 1 1 1 1 54
6.92092637054753 1 1 0 0 54
9.38716428454718 1 0 1 0 49
3.44910678568082 1 0 0 0 49
10.1563450784647 1 0 1 0 39
1.70330765195538 1 0 0 0 39
25.5348099923097 1 1 1 1 19
4.6629900090373 1 1 0 0 19
10.2118721439234 1 0 1 0 37
1.34799332837578 1 0 0 0 37
28.4178336541092 1 1 1 1 29
3.66506425957664 1 1 0 0 29
8.34382294822936 1 0 1 0 33
3.16726339602376 1 0 0 0 33
9.72143636640373 1 0 1 0 19
1.16634792057031 1 0 0 0 19
23.5903391556578 1 1 1 1 19
6.20431950103528 1 1 0 0 19
24.9797662622569 1 1 1 1 19
3.46815999379908 1 1 0 0 19
9.04886258773516 1 0 1 0 19
2.26902629242679 1 0 0 0 19
9.24710044031631 1 0 1 0 22
0.507980589816534 1 0 0 0 22
9.67335413967274 1 0 1 0 12
3.94959258437029 1 0 0 0 12
25.6452157090252 1 1 1 1 37
4.39403538392209 1 1 0 0 37
24.3839042683753 1 1 1 1 53
6.48946443275913 1 1 0 0 53
24.0849392927154 1 1 1 1 19
2.94862729021679 1 1 0 0 19
10.2505195022234 1 0 1 0 38
0.826941511955764 1 0 0 0 38
8.18886328624111 1 0 1 0 38
4.12683663771537 1 0 0 0 38
7.90519374130967 1 0 1 0 48
3.19604501426239 1 0 0 0 48
23.2171251749229 1 1 1 1 10
5.49860132513643 1 1 0 0 10
24.895976080143 1 1 1 1 34
4.34727730589244 1 1 0 0 34
24.102330395073 1 1 1 1 55
5.95921188468888 1 1 0 0 55
25.9485073352125 1 1 1 1 30
3.66577469296018 1 1 0 0 30
8.50537281140994 1 0 1 0 30
3.06972024405735 1 0 0 0 30
24.2380087784288 1 1 1 1 4
6.32143931824772 1 1 0 0 4
9.69611631957263 1 0 1 0 6
2.37877591116047 1 0 0 0 6
9.9238458700328 1 0 1 0 43
1.82646374742515 1 0 0 0 43
8.4149730640428 1 0 1 0 1
-1.73797709533161 1 0 0 0 1
8.86856155116556 1 0 1 0 1
2.60851445327388 1 0 0 0 1
25.7571683020346 1 1 1 1 49
5.21471782468063 1 1 0 0 49
27.5165971492864 1 1 1 1 1
6.40506529883393 1 1 0 0 1
9.17863760017536 1 0 1 0 57
3.79925693448112 1 0 0 0 57
7.98393532570335 1 0 1 0 44
1.36312501038524 1 0 0 0 44
12.3905098124314 1 0 1 0 19
2.01573904750597 1 0 0 0 19
11.31021461662 1 0 1 0 37
-0.0343556068019364 1 0 0 0 37
24.730568554691 1 1 1 1 44
6.53517221684938 1 1 0 0 44
9.42431857986473 1 0 1 0 34
0.577815562985625 1 0 0 0 34
25.0272367273767 1 1 1 1 19
4.47629709998816 1 1 0 0 19
10.0079147085089 1 0 1 0 19
3.53410364420542 1 0 0 0 19
21.8533922235142 1 1 1 1 15
7.74753445332063 1 1 0 0 15
7.24489804110494 1 0 1 0 21
2.64314086794574 1 0 0 0 21
25.9332432607071 1 1 1 1 56
5.71731309411853 1 1 0 0 56
8.08767109293271 1 0 1 0 19
2.23379923038588 1 0 0 0 19
25.6205833579733 1 1 1 1 43
7.24917882765386 1 1 0 0 43
22.097557202806 1 1 1 1 37
3.68581024592477 1 1 0 0 37
11.0228943905586 1 0 1 0 30
3.48015671035607 1 0 0 0 30
9.61559153509637 1 0 1 0 24
3.01141500285285 1 0 0 0 24
26.2970812075963 1 1 1 1 29
2.23688688998206 1 1 0 0 29
10.5701689280588 1 0 1 0 36
1.31412396335883 1 0 0 0 36
9.32614144959014 1 0 1 0 38
1.58258383495023 1 0 0 0 38
10.2331446639722 1 0 1 0 34
1.50718553657361 1 0 0 0 34
9.73327505786068 1 0 1 0 40
1.44748800459331 1 0 0 0 40
23.4545655081008 1 1 1 1 36
7.71121327447861 1 1 0 0 36
10.0477908443065 1 0 1 0 30
4.43847504370286 1 0 0 0 30
25.0921415750956 1 1 1 1 33
7.59099414085718 1 1 0 0 33
11.793664417564 1 0 1 0 19
1.60192417534643 1 0 0 0 19
23.129064593985 1 1 1 1 19
5.66150576757802 1 1 0 0 19
24.6972999755055 1 1 1 1 36
6.21450862662467 1 1 0 0 36
11.4215649218439 1 0 1 0 19
1.53876288393378 1 0 0 0 19
25.5275082430676 1 1 1 1 19
5.6780061074885 1 1 0 0 19
9.02892166935624 1 0 1 0 36
2.44414460709776 1 0 0 0 36
26.8783792368788 1 1 1 1 51
6.17157009481256 1 1 0 0 51
10.0081112768215 1 0 1 0 32
3.10147441731019 1 0 0 0 32
10.2936847661404 1 0 1 0 19
1.18768343414762 1 0 0 0 19
11.3007574774841 1 0 1 0 24
1.46124581261298 1 0 0 0 24
24.8503985954254 1 1 1 1 45
7.98562693085496 1 1 0 0 45
10.8301110109198 1 0 1 0 10
0.458518711159583 1 0 0 0 10
23.765291150295 1 1 1 1 19
4.07938617546318 1 1 0 0 19
25.2571707660824 1 1 1 1 34
6.23312019104365 1 1 0 0 34
25.5149359291168 1 1 1 1 15
6.78086892801681 1 1 0 0 15
24.1487949741127 1 1 1 1 39
4.59469797555716 1 1 0 0 39
26.4520933519431 1 1 1 1 19
7.06216108031947 1 1 0 0 19
6.86571621503011 1 0 1 0 38
1.86544118458371 1 0 0 0 38
23.7329384378791 1 1 1 1 44
3.07151575174095 1 1 0 0 44
25.2123019255115 1 1 1 1 37
5.88797772646775 1 1 0 0 37
8.86229906132467 1 0 1 0 19
2.30568585615672 1 0 0 0 19
10.2479942038115 1 0 1 0 37
2.29075877923047 1 0 0 0 37
24.1282280706754 1 1 1 1 10
4.96083693231132 1 1 0 0 10
24.8136027025225 1 1 1 1 19
6.43843022698599 1 1 0 0 19
7.52966994467593 1 0 1 0 36
1.73934789801746 1 0 0 0 36
26.3679224777689 1 1 1 1 19
5.84686882644119 1 1 0 0 19
8.01228401964634 1 0 1 0 37
1.60975460034127 1 0 0 0 37
10.5763510901304 1 0 1 0 57
2.77787962985045 1 0 0 0 57
26.748923688734 1 1 1 1 34
6.19671407609521 1 1 0 0 34
25.5802166057607 1 1 1 1 19
5.21022266055627 1 1 0 0 19
9.85612341026415 1 0 1 0 19
1.28393623755157 1 0 0 0 19
22.9910169970199 1 1 1 1 4
6.18100938795885 1 1 0 0 4
27.751849182476 1 1 1 1 30
7.13266392132331 1 1 0 0 30
10.6479171476632 1 0 1 0 19
2.50749863053354 1 0 0 0 19
24.1393701849457 1 1 1 1 7
5.7139882398371 1 1 0 0 7
24.6135688214538 1 1 1 1 19
5.33715841475089 1 1 0 0 19
25.9958429231128 1 1 1 1 10
4.30667229586428 1 1 0 0 10
26.2252267340146 1 1 1 1 37
7.22209616597909 1 1 0 0 37
23.3048920036413 1 1 1 1 36
6.90437825646 1 1 0 0 36
28.4368594913862 1 1 1 1 39
5.21197830827392 1 1 0 0 39
26.1948750371058 1 1 1 1 1
4.89379954141177 1 1 0 0 1
26.5707831515051 1 1 1 1 30
6.3533055071362 1 1 0 0 30
27.3361611507263 1 1 1 1 30
3.93670380859774 1 1 0 0 30
24.9274538337204 1 1 1 1 10
5.25481526956735 1 1 0 0 10
8.72102534677254 1 0 1 0 19
1.10964120351165 1 0 0 0 19
7.82076709950966 1 0 1 0 57
2.81843703103135 1 0 0 0 57
23.461928603977 1 1 1 1 38
8.09873667038807 1 1 0 0 38
23.322450559273 1 1 1 1 56
6.14294750677637 1 1 0 0 56
25.7537606780296 1 1 1 1 30
6.82976907406837 1 1 0 0 30
8.57326577555933 1 0 1 0 43
2.11243280002915 1 0 0 0 43
10.3594328005123 1 0 1 0 37
-0.0597538530636492 1 0 0 0 37
7.8944530977057 1 0 1 0 37
2.45311729832228 1 0 0 0 37
8.37098329393669 1 0 1 0 30
3.9374782287791 1 0 0 0 30
25.9521247444765 1 1 1 1 19
6.10205920001737 1 1 0 0 19
22.8677091527723 1 1 1 1 43
6.03691129263736 1 1 0 0 43
8.55252038784575 1 0 1 0 43
1.85526017251757 1 0 0 0 43
7.32902291635078 1 0 1 0 15
2.70520896857072 1 0 0 0 15
23.5306937114029 1 1 1 1 19
5.68007380573723 1 1 0 0 19
25.5394175810495 1 1 1 1 50
4.89194134484429 1 1 0 0 50
25.8244743526597 1 1 1 1 43
4.13817313497893 1 1 0 0 43
5.02637854180149 1 0 1 0 56
2.65756403863872 1 0 0 0 56
10.188702823003 1 0 1 0 54
1.59575352521478 1 0 0 0 54
25.7129421863918 1 1 1 1 7
4.36528717325549 1 1 0 0 7
8.8201847157903 1 0 1 0 19
-0.745721618993229 1 0 0 0 19
26.6704420362883 1 1 1 1 37
8.63031116519937 1 1 0 0 37
10.5188827046458 1 0 1 0 43
1.96132554920792 1 0 0 0 43
8.95286377791486 1 0 1 0 42
-0.144043394135027 1 0 0 0 42
10.1177736728277 1 0 1 0 21
1.70197686361011 1 0 0 0 21
8.07122524796179 1 0 1 0 30
0.00309397360199992 1 0 0 0 30
8.57607181175202 1 0 1 0 30
0.799246227575477 1 0 0 0 30
8.43851405347633 1 0 1 0 37
0.278053583759406 1 0 0 0 37
11.3866119345 1 0 1 0 30
1.97736900899025 1 0 0 0 30
26.5202019070848 1 1 1 1 37
2.32064104110002 1 1 0 0 37
8.35908148238324 1 0 1 0 37
1.04472378208764 1 0 0 0 37
7.27052121135961 1 0 1 0 43
4.1872356415941 1 0 0 0 43
6.99848911448056 1 0 1 0 36
2.45027182439653 1 0 0 0 36
10.1970416747515 1 0 1 0 41
2.25199898114259 1 0 0 0 41
23.7622018331845 1 1 1 1 19
7.33100944831113 1 1 0 0 19
25.2412479789185 1 1 1 1 43
4.49598683723912 1 1 0 0 43
7.03700221164211 1 0 1 0 57
4.9510640967006 1 0 0 0 57
8.04045164963644 1 0 1 0 42
-0.624174598925968 1 0 0 0 42
25.7541426230686 1 1 1 1 40
6.4387318355798 1 1 0 0 40
23.0853891212147 1 1 1 1 1
3.25224468881262 1 1 0 0 1
8.83552340289617 1 0 1 0 19
3.61134968865308 1 0 0 0 19
25.8996152379061 1 1 1 1 43
5.30288120934887 1 1 0 0 43
23.8202796893213 1 1 1 1 19
6.38334628370511 1 1 0 0 19
25.2225312377179 1 1 1 1 17
6.89054689255851 1 1 0 0 17
8.44025717074197 1 0 1 0 42
3.27187869941504 1 0 0 0 42
23.8250550702652 1 1 1 1 37
5.5325392021198 1 1 0 0 37
10.0476699466561 1 0 1 0 30
3.40003127528477 1 0 0 0 30
6.25854036048062 1 0 1 0 37
2.15159012735854 1 0 0 0 37
9.8609435348832 1 0 1 0 1
-0.0517754207590859 1 0 0 0 1
9.67970724176724 1 0 1 0 43
0.828784714796407 1 0 0 0 43
10.4428556468549 1 0 1 0 9
2.76152859289378 1 0 0 0 9
26.0876041857569 1 1 1 1 30
6.17072291271831 1 1 0 0 30
10.2213833287082 1 0 1 0 34
3.95234236899552 1 0 0 0 34
27.7806946104465 1 1 1 1 54
5.95984332846955 1 1 0 0 54
5.81936144558192 1 0 1 0 44
2.04458450326426 1 0 0 0 44
25.2907074488878 1 1 1 1 51
5.78030850321684 1 1 0 0 51
9.80368147484524 1 0 1 0 36
3.42931448460771 1 0 0 0 36
24.2674622221857 1 1 1 1 19
5.58408639970528 1 1 0 0 19
9.56263384736991 1 0 1 0 29
1.22186612244639 1 0 0 0 29
9.12907157153137 1 0 1 0 19
-0.774273491753954 1 0 0 0 19
7.41622262550163 1 0 1 0 50
0.122270198885507 1 0 0 0 50
23.7927937909253 1 1 1 1 33
5.01951933374578 1 1 0 0 33
9.54066111755406 1 0 1 0 34
3.38891752795048 1 0 0 0 34
23.9713243481176 1 1 1 1 1
4.59025679161883 1 1 0 0 1
23.5268294878441 1 1 1 1 37
5.4136830003695 1 1 0 0 37
8.66196185001724 1 0 1 0 43
2.68393847535551 1 0 0 0 43
24.5455780502781 1 1 1 1 33
3.06057228673122 1 1 0 0 33
24.8706924074512 1 1 1 1 41
7.67893568869389 1 1 0 0 41
10.6851786748683 1 0 1 0 30
0.884237516733577 1 0 0 0 30
6.81111342046479 1 0 1 0 19
5.47622248472935 1 0 0 0 19
24.7703006861186 1 1 1 1 37
5.86218312043042 1 1 0 0 37
25.594781721641 1 1 1 1 19
3.71740351024394 1 1 0 0 19
7.970142656574 1 0 1 0 19
-0.178514541615764 1 0 0 0 19
24.0198161968585 1 1 1 1 24
6.1680784800354 1 1 0 0 24
23.0700093758161 1 1 1 1 1
6.83436150672647 1 1 0 0 1
25.4091942497451 1 1 1 1 19
4.72124684746576 1 1 0 0 19
25.3200718030186 1 1 1 1 36
7.05794652575463 1 1 0 0 36
10.5006152981325 1 0 1 0 34
1.69898707761031 1 0 0 0 34
24.8675775761139 1 1 1 1 17
5.87736769425911 1 1 0 0 17
11.0385347650552 1 0 1 0 39
3.5910919287043 1 0 0 0 39
26.1800220135874 1 1 1 1 33
5.59363874384216 1 1 0 0 33
9.52784309823772 1 0 1 0 37
2.57033865598625 1 0 0 0 37
23.5268514996542 1 1 1 1 19
3.55580831452275 1 1 0 0 19
25.9076847298432 1 1 1 1 30
3.83722830572465 1 1 0 0 30
25.0023810950892 1 1 1 1 54
6.35390386290513 1 1 0 0 54
25.7974289107505 1 1 1 1 51
6.26788915416275 1 1 0 0 51
7.96358820789786 1 0 1 0 34
3.39493197652596 1 0 0 0 34
11.4587994531586 1 0 1 0 30
3.24617502245813 1 0 0 0 30
22.2512625348289 1 1 1 1 41
7.97929962297124 1 1 0 0 41
24.9207249206517 1 1 1 1 33
6.74234089289664 1 1 0 0 33
25.8796878384157 1 1 1 1 30
5.86326524397848 1 1 0 0 30
24.8935617651376 1 1 1 1 57
7.44130574963618 1 1 0 0 57
10.0063570897908 1 0 1 0 35
3.40044229866179 1 0 0 0 35
28.3699672505356 1 1 1 1 24
6.93962592549201 1 1 0 0 24
9.29328124535493 1 0 1 0 19
-1.12630732640707 1 0 0 0 19
28.8066584494202 1 1 1 1 50
5.31739189237252 1 1 0 0 50
12.3583820411261 1 0 1 0 19
2.5298260149285 1 0 0 0 19
27.1756688520442 1 1 1 1 41
5.84484617586025 1 1 0 0 41
9.72332887805129 1 0 1 0 15
2.30258227658803 1 0 0 0 15
24.7367855827076 1 1 1 1 27
5.8297374203929 1 1 0 0 27
10.4323640541881 1 0 1 0 19
1.71509515630235 1 0 0 0 19
22.1182817805516 1 1 1 1 24
5.72297076758178 1 1 0 0 24
9.76337919519098 1 0 1 0 50
2.87180003466663 1 0 0 0 50
25.8719585695994 1 1 1 1 33
3.6070070802748 1 1 0 0 33
9.5214800194568 1 0 1 0 33
3.36875962117485 1 0 0 0 33
26.8053548847679 1 1 1 1 34
5.68185671948072 1 1 0 0 34
8.54477513899293 1 0 1 0 38
4.1041204404537 1 0 0 0 38
6.64119353659643 1 0 1 0 19
1.38222912219833 1 0 0 0 19
9.64694907689871 1 0 1 0 19
-0.28787759985352 1 0 0 0 19
25.3954535154684 1 1 1 1 36
