"y" "intercept" "treatment" "time" "treatXtime" "region"
1.69872551026424 1 0 0 0 40
29.0713874885341 1 1 1 1 30
6.67376334908756 1 1 0 0 30
7.6366488409499 1 0 1 0 29
1.46351374830677 1 0 0 0 29
22.5469018864933 1 1 1 1 1
6.38736870121506 1 1 0 0 1
17.7320631515055 1 0 1 0 36
2.44027391980496 1 0 0 0 36
33.0965091010002 1 1 1 1 43
10.297505440325 1 1 0 0 43
11.8331340983378 1 0 1 0 34
1.54516524135096 1 0 0 0 34
17.4587720001157 1 0 1 0 37
4.91966009808865 1 0 0 0 37
12.802918194718 1 0 1 0 30
2.61322921890518 1 0 0 0 30
37.8404320056415 1 1 1 1 36
10.2306926310842 1 1 0 0 36
26.1028952915571 1 1 1 1 1
3.93074711893155 1 1 0 0 1
9.37693592046342 1 0 1 0 15
7.7585072583558 1 0 0 0 15
10.8887704353303 1 0 1 0 19
3.24691391199083 1 0 0 0 19
33.5333525754021 1 1 1 1 49
8.25522427544039 1 1 0 0 49
12.2092494030292 1 0 1 0 19
3.34695104602265 1 0 0 0 19
29.2241606329617 1 1 1 1 34
7.85546964027037 1 1 0 0 34
11.9585523890938 1 0 1 0 30
6.15002270138803 1 0 0 0 30
16.5792959348479 1 0 1 0 37
3.76622619870528 1 0 0 0 37
9.346782056909 1 0 1 0 1
2.21284481836492 1 0 0 0 1
32.5998155634617 1 1 1 1 43
8.561689003022 1 1 0 0 43
13.8562325168258 1 0 1 0 33
6.30019275664684 1 0 0 0 33
30.8002547596704 1 1 1 1 30
7.59180685878078 1 1 0 0 30
11.1441463191768 1 0 1 0 19
2.54630758339932 1 0 0 0 19
12.0733587309664 1 0 1 0 10
2.98723082263253 1 0 0 0 10
11.570087493867 1 0 1 0 10
2.16128865249885 1 0 0 0 10
42.4857179489118 1 1 1 1 37
12.7219531730343 1 1 0 0 37
11.6120573984051 1 0 1 0 19
1.55892140325633 1 0 0 0 19
10.3043488111522 1 0 1 0 43
6.30792524675931 1 0 0 0 43
13.0076326826388 1 0 1 0 43
1.71387406127662 1 0 0 0 43
27.2068415501428 1 1 1 1 10
5.53165782131465 1 1 0 0 10
14.5878835065626 1 0 1 0 19
4.68118863806679 1 0 0 0 19
36.083811256937 1 1 1 1 36
11.5286223659102 1 1 0 0 36
11.4207655875837 1 0 1 0 30
2.46642234153716 1 0 0 0 30
16.5124506678599 1 0 1 0 37
4.47528317985009 1 0 0 0 37
10.8324145018344 1 0 1 0 24
1.84313646942718 1 0 0 0 24
9.46197942090517 1 0 1 0 1
2.11838479956554 1 0 0 0 1
10.5134033493304 1 0 1 0 7
1.09664101652505 1 0 0 0 7
10.0746790172483 1 0 1 0 19
5.19494973559167 1 0 0 0 19
11.3828317567959 1 0 1 0 30
2.11736745776115 1 0 0 0 30
9.72994187856293 1 0 1 0 19
1.00829400906431 1 0 0 0 19
26.886379860009 1 1 1 1 20
8.42473675435447 1 1 0 0 20
10.5652712238515 1 0 1 0 39
3.29549117530939 1 0 0 0 39
37.5424023453525 1 1 1 1 41
11.4102627468447 1 1 0 0 41
12.2168006320675 1 0 1 0 49
2.14564113313339 1 0 0 0 49
19.3212232492003 1 0 1 0 38
4.07251540401888 1 0 0 0 38
32.5590473297792 1 1 1 1 19
7.84602582552642 1 1 0 0 19
24.9175401779438 1 1 1 1 1
4.37007157485773 1 1 0 0 1
12.9351092387049 1 0 1 0 52
2.17359586375482 1 0 0 0 52
11.899406552025 1 0 1 0 43
4.07596959053554 1 0 0 0 43
27.936651296016 1 1 1 1 27
5.63448845551402 1 1 0 0 27
42.324380203928 1 1 1 1 38
13.205920989349 1 1 0 0 38
33.410484369833 1 1 1 1 30
7.20743668267202 1 1 0 0 30
31.7292609461556 1 1 1 1 43
11.9002613618228 1 1 0 0 43
29.6510440330625 1 1 1 1 19
6.05065185424977 1 1 0 0 19
10.5381701388693 1 0 1 0 19
3.51170049351672 1 0 0 0 19
14.2308779301715 1 0 1 0 36
3.46579670049243 1 0 0 0 36
10.5062837021287 1 0 1 0 56
2.85796098758449 1 0 0 0 56
32.0544768690803 1 1 1 1 19
7.84850703752106 1 1 0 0 19
19.1561848021371 1 0 1 0 37
6.20822000878824 1 0 0 0 37
11.1564487383206 1 0 1 0 3
0.442274361738772 1 0 0 0 3
24.7828575906419 1 1 1 1 39
5.70922404282713 1 1 0 0 39
42.2491329220515 1 1 1 1 37
15.0198869963121 1 1 0 0 37
15.249634145748 1 0 1 0 30
5.32854728142714 1 0 0 0 30
11.2899921904879 1 0 1 0 19
0.341051541882581 1 0 0 0 19
30.7449173238555 1 1 1 1 30
8.94198495228544 1 1 0 0 30
18.8227323472074 1 0 1 0 37
6.67741909110644 1 0 0 0 37
28.4131250756704 1 1 1 1 44
5.34054155612849 1 1 0 0 44
25.8157131779798 1 1 1 1 1
4.78298019924175 1 1 0 0 1
32.4625180943212 1 1 1 1 12
9.09868763897401 1 1 0 0 12
42.7879657296929 1 1 1 1 37
13.2160240879401 1 1 0 0 37
23.1616628707871 1 1 1 1 39
7.44356806347708 1 1 0 0 39
35.6698938503549 1 1 1 1 42
9.84755089003948 1 1 0 0 42
11.5304102755734 1 0 1 0 34
3.16078438691828 1 0 0 0 34
17.9402722264611 1 0 1 0 37
7.63670588560581 1 0 0 0 37
9.08590093219427 1 0 1 0 40
2.30720910105251 1 0 0 0 40
31.1810989872917 1 1 1 1 34
9.25396844718637 1 1 0 0 34
31.0979072283385 1 1 1 1 15
7.01583840018377 1 1 0 0 15
45.0143847193122 1 1 1 1 37
13.2754576688676 1 1 0 0 37
27.2542636573948 1 1 1 1 1
3.50404257105783 1 1 0 0 1
29.5079358775624 1 1 1 1 15
9.60014761719109 1 1 0 0 15
10.3518235041793 1 0 1 0 34
1.90676216965394 1 0 0 0 34
7.96604702684796 1 0 1 0 1
0.285280177428045 1 0 0 0 1
14.7417658159692 1 0 1 0 33
4.98213722680654 1 0 0 0 33
40.8901765082284 1 1 1 1 13
14.2798014733026 1 1 0 0 13
13.9070247400547 1 0 1 0 43
6.36500380203033 1 0 0 0 43
33.1348758156076 1 1 1 1 30
9.88606802217549 1 1 0 0 30
28.8527695314139 1 1 1 1 30
7.96516794323196 1 1 0 0 30
29.295975211869 1 1 1 1 19
8.96869006499341 1 1 0 0 19
8.84626709990033 1 0 1 0 39
0.514812168672863 1 0 0 0 39
38.8409348154453 1 1 1 1 36
12.0493318858303 1 1 0 0 36
12.4938792286388 1 0 1 0 43
5.20610470826187 1 0 0 0 43
27.9005313313895 1 1 1 1 19
8.90829804768672 1 1 0 0 19
8.03090947216359 1 0 1 0 7
2.79342767551052 1 0 0 0 7
17.5416882633033 1 0 1 0 37
6.21134060873098 1 0 0 0 37
13.3670032140901 1 0 1 0 19
2.83546615195717 1 0 0 0 19
31.2328893102411 1 1 1 1 19
6.29305748976891 1 1 0 0 19
16.6072007101404 1 0 1 0 37
7.46469727555514 1 0 0 0 37
15.2957677950801 1 0 1 0 36
1.35812852853246 1 0 0 0 36
40.2534062193944 1 1 1 1 37
12.8971811572629 1 1 0 0 37
12.7026930657181 1 0 1 0 19
2.68107172534889 1 0 0 0 19
30.6765784737485 1 1 1 1 19
9.32999543191724 1 1 0 0 19
26.9773648621162 1 1 1 1 1
5.493727095006 1 1 0 0 1
31.9089646225736 1 1 1 1 43
6.73046342170551 1 1 0 0 43
9.9313513933489 1 0 1 0 50
1.68771454323417 1 0 0 0 50
7.91588362841799 1 0 1 0 1
1.51933289974381 1 0 0 0 1
43.6177928836462 1 1 1 1 37
10.3629564534742 1 1 0 0 37
17.4658743527 1 0 1 0 38
5.6737302308465 1 0 0 0 38
28.5306578257675 1 1 1 1 19
8.44596709005965 1 1 0 0 19
15.343910379054 1 0 1 0 36
4.21368968970458 1 0 0 0 36
12.1474389173208 1 0 1 0 41
8.28300907727954 1 0 0 0 41
8.70537193934588 1 0 1 0 39
3.21573649928537 1 0 0 0 39
11.8654603746321 1 0 1 0 19
4.2742631930409 1 0 0 0 19
29.8578586123124 1 1 1 1 5
8.02356729113569 1 1 0 0 5
16.1695555786772 1 0 1 0 41
3.30940810135747 1 0 0 0 41
43.3943186276376 1 1 1 1 37
12.5291217209519 1 1 0 0 37
21.0455371505828 1 0 1 0 37
2.9812632434892 1 0 0 0 37
29.1376670335829 1 1 1 1 19
9.14102041628473 1 1 0 0 19
28.1994520605702 1 1 1 1 27
5.90609587556658 1 1 0 0 27
10.5970699170213 1 0 1 0 30
3.34425665997586 1 0 0 0 30
28.0509269406293 1 1 1 1 10
4.67633982867445 1 1 0 0 10
29.7985285211912 1 1 1 1 54
8.84786684777219 1 1 0 0 54
30.0409445256698 1 1 1 1 19
6.4817376100775 1 1 0 0 19
12.8314562568368 1 0 1 0 43
5.43303157546596 1 0 0 0 43
38.8092694052833 1 1 1 1 33
10.1568449072095 1 1 0 0 33
37.4405956953358 1 1 1 1 41
11.8152280078036 1 1 0 0 41
28.878783378069 1 1 1 1 19
4.92238431047775 1 1 0 0 19
31.044363587577 1 1 1 1 19
6.80069853221673 1 1 0 0 19
31.4041730312548 1 1 1 1 12
11.1200929908394 1 1 0 0 12
30.8876718806023 1 1 1 1 43
10.4059604873261 1 1 0 0 43
34.6759081670361 1 1 1 1 36
10.2590312854801 1 1 0 0 36
28.4376792773492 1 1 1 1 51
5.87471976905695 1 1 0 0 51
28.8961744804266 1 1 1 1 19
7.93296890494984 1 1 0 0 19
16.3085100919261 1 0 1 0 33
2.17955384179262 1 0 0 0 33
30.8001078918132 1 1 1 1 30
9.8855471316109 1 1 0 0 30
30.5327438588321 1 1 1 1 30
9.13726620580126 1 1 0 0 30
42.8785628032868 1 1 1 1 37
13.5599043037366 1 1 0 0 37
12.4021419601178 1 0 1 0 19
2.65162015478523 1 0 0 0 19
10.8932691541278 1 0 1 0 19
-0.912820687971532 1 0 0 0 19
14.6306221565187 1 0 1 0 36
4.86892432747529 1 0 0 0 36
30.5510123873881 1 1 1 1 19
7.18847484494159 1 1 0 0 19
32.3104412346399 1 1 1 1 19
8.37882231909489 1 1 0 0 19
15.5386403568889 1 0 1 0 33
6.31303608331356 1 0 0 0 33
14.6186809120709 1 0 1 0 41
4.00954310270541 1 0 0 0 41
35.372987951724 1 1 1 1 43
9.22565452056967 1 1 0 0 43
30.0083155554948 1 1 1 1 20
5.51641722356141 1 1 0 0 20
43.4692688665532 1 1 1 1 13
14.5151880863191 1 1 0 0 13
25.9441473485769 1 1 1 1 39
4.97982104444704 1 1 0 0 39
22.7954161940629 1 1 1 1 22
2.88530093844563 1 1 0 0 22
13.1660168256729 1 0 1 0 43
5.01754263530108 1 0 0 0 43
26.6472363088678 1 1 1 1 19
9.72129147358159 1 1 0 0 19
11.1038202880764 1 0 1 0 58
3.95108676712078 1 0 0 0 58
12.9399740220706 1 0 1 0 30
2.85725025305911 1 0 0 0 30
14.4476738496463 1 0 1 0 33
4.74757837921832 1 0 0 0 33
12.0988794480583 1 0 1 0 19
4.07433523501394 1 0 0 0 19
11.8596178081591 1 0 1 0 36
1.94622012012618 1 0 0 0 36
10.5707973942742 1 0 1 0 22
3.02452852086449 1 0 0 0 22
30.4094356204499 1 1 1 1 19
8.98517202311381 1 1 0 0 19
12.7753772976813 1 0 1 0 19
-0.937956702657854 1 0 0 0 19
31.3198348615149 1 1 1 1 54
7.89296451870423 1 1 0 0 54
11.8044375396751 1 0 1 0 19
2.40774024231031 1 0 0 0 19
31.0269887493257 1 1 1 1 19
7.48094255683457 1 1 0 0 19
37.1920580499738 1 1 1 1 36
10.207917964937 1 1 0 0 36
6.95224427940461 1 0 1 0 24
3.63075705115122 1 0 0 0 24
33.0302689835991 1 1 1 1 43
11.6483905167666 1 1 0 0 43
29.8859856604491 1 1 1 1 19
9.56475116111814 1 1 0 0 19
14.271960507649 1 0 1 0 19
2.42708058270651 1 0 0 0 19
27.9229086793385 1 1 1 1 19
7.63526278783898 1 1 0 0 19
11.704030736869 1 0 1 0 30
3.35444578556525 1 0 0 0 30
18.0563105082114 1 0 1 0 41
4.18518097625395 1 0 0 0 41
25.1286586590463 1 1 1 1 9
5.69276313288946 1 1 0 0 9
8.57682467307189 1 0 1 0 22
1.98851641760619 1 0 0 0 22
13.24170794261 1 0 1 0 34
3.14279521156864 1 0 0 0 34
13.014842038185 1 0 1 0 30
4.24141157625077 1 0 0 0 30
30.3902244622882 1 1 1 1 56
6.9891996428288 1 1 0 0 56
34.2832356167768 1 1 1 1 43
8.67116128567667 1 1 0 0 43
11.3286946855103 1 0 1 0 19
4.81078333821504 1 0 0 0 19
31.6239550962734 1 1 1 1 19
6.43227573142054 1 1 0 0 19
26.2106565500248 1 1 1 1 44
5.39314364030938 1 1 0 0 44
30.051014851436 1 1 1 1 19
8.20687721130461 1 1 0 0 19
29.0566391263229 1 1 1 1 51
8.30831139118132 1 1 0 0 51
42.5884550648078 1 1 1 1 38
12.510835203393 1 1 0 0 38
33.6674030969568 1 1 1 1 12
10.0554174334435 1 1 0 0 12
9.02478077332604 1 0 1 0 15
3.04042581075114 1 0 0 0 15
13.4949990432323 1 0 1 0 36
1.33192562594236 1 0 0 0 36
14.9743625308646 1 0 1 0 36
4.14838760066916 1 0 0 0 36
29.6561431466782 1 1 1 1 19
8.27944287641768 1 1 0 0 19
12.1564547826602 1 0 1 0 16
2.88969829612621 1 0 0 0 16
16.755931567149 1 0 1 0 37
4.27703591622388 1 0 0 0 37
29.607446787876 1 1 1 1 19
8.41218724724695 1 1 0 0 19
28.3235140300295 1 1 1 1 19
7.71310491827842 1 1 0 0 19
31.1617665631225 1 1 1 1 19
7.82062584670216 1 1 0 0 19
9.92074459849511 1 0 1 0 16
2.20869411723702 1 0 0 0 16
38.0351340822435 1 1 1 1 36
11.5383095901941 1 1 0 0 36
13.9070258058981 1 0 1 0 43
3.68015306719088 1 0 0 0 43
12.0585126958457 1 0 1 0 19
2.03537906791635 1 0 0 0 19
16.2161261669777 1 0 1 0 33
3.79771538638401 1 0 0 0 33
33.1149868389784 1 1 1 1 42
10.4042484093332 1 1 0 0 42
18.1118519391896 1 0 1 0 33
5.64644307015576 1 0 0 0 33
19.2756206441369 1 0 1 0 37
5.8236976144461 1 0 0 0 37
29.9202043731842 1 1 1 1 45
8.38514961266561 1 1 0 0 45
14.375629426807 1 0 1 0 36
3.5975682889523 1 0 0 0 36
32.2905780035161 1 1 1 1 30
7.12249918341783 1 1 0 0 30
12.6242399372174 1 0 1 0 31
4.82490716192631 1 0 0 0 31
27.7831526087944 1 1 1 1 15
8.73687973557868 1 1 0 0 15
18.7968622480997 1 0 1 0 33
3.72575745710636 1 0 0 0 33
26.714703805818 1 1 1 1 39
5.29580502287319 1 1 0 0 39
39.7348368477631 1 1 1 1 33
12.1161150304236 1 1 0 0 33
32.1300052360799 1 1 1 1 19
5.9104608288587 1 1 0 0 19
15.562199420088 1 0 1 0 41
3.90123336188752 1 0 0 0 41
10.8800899050685 1 0 1 0 15
2.28462582967908 1 0 0 0 15
8.11410828981055 1 0 1 0 1
2.59219576267802 1 0 0 0 1
9.82525730970819 1 0 1 0 34
5.06996178714416 1 0 0 0 34
27.4189902554208 1 1 1 1 56
7.94446371545755 1 1 0 0 56
38.9178143742876 1 1 1 1 33
12.5925785973558 1 1 0 0 33
30.8680008559626 1 1 1 1 30
8.92825968758269 1 1 0 0 30
13.3661635618758 1 0 1 0 30
1.08018330587693 1 0 0 0 30
8.6853340603777 1 0 1 0 50
2.94954994907619 1 0 0 0 50
11.3777140553002 1 0 1 0 30
5.07741538771968 1 0 0 0 30
43.1345712281907 1 1 1 1 37
13.2831875925934 1 1 0 0 37
27.6615532381259 1 1 1 1 19
8.01066831289833 1 1 0 0 19
28.0942235850519 1 1 1 1 51
7.38270263568208 1 1 0 0 51
10.3357536777143 1 0 1 0 30
3.8451461275113 1 0 0 0 30
23.1057915209562 1 1 1 1 7
5.55663271814138 1 1 0 0 7
12.0177136711345 1 0 1 0 19
1.71709775220437 1 0 0 0 19
30.353229020599 1 1 1 1 34
5.90130448170931 1 1 0 0 34
25.820222627155 1 1 1 1 19
8.63132105889968 1 1 0 0 19
30.9825469083565 1 1 1 1 19
7.56951054547574 1 1 0 0 19
11.8720067446877 1 0 1 0 15
1.54027179942293 1 0 0 0 15
25.3400134845024 1 1 1 1 39
3.65628386246819 1 1 0 0 39
13.1487381263733 1 0 1 0 19
5.45546757255945 1 0 0 0 19
12.022577108746 1 0 1 0 10
2.82871974397641 1 0 0 0 10
32.5859708869028 1 1 1 1 49
6.79535000339601 1 1 0 0 49
25.6928714823809 1 1 1 1 7
5.57853577601425 1 1 0 0 7
14.7059708343293 1 0 1 0 41
2.64951206592217 1 0 0 0 41
31.5585499510447 1 1 1 1 43
8.00916170063918 1 1 0 0 43
10.8018427592075 1 0 1 0 34
1.24927870051549 1 0 0 0 34
17.1486725398532 1 0 1 0 36
4.23777888319165 1 0 0 0 36
31.3140459924383 1 1 1 1 19
4.29439806136098 1 1 0 0 19
37.5231351786413 1 1 1 1 33
10.807533305375 1 1 0 0 33
30.2529993506523 1 1 1 1 43
11.3971511146578 1 1 0 0 43
34.4572721065937 1 1 1 1 36
11.2107017847402 1 1 0 0 36
25.8111781344207 1 1 1 1 1
5.66650645223129 1 1 0 0 1
9.92126639148043 1 0 1 0 15
4.50599407447857 1 0 0 0 15
15.6012507356321 1 0 1 0 33
3.00976598607156 1 0 0 0 33
7.43268716056707 1 0 1 0 40
5.02059285249799 1 0 0 0 40
7.81087089631522 1 0 1 0 7
-0.797709113628596 1 0 0 0 7
18.3818461195423 1 0 1 0 37
5.75493081949235 1 0 0 0 37
9.5636852112997 1 0 1 0 19
0.0774010961726996 1 0 0 0 19
17.9056619184832 1 0 1 0 38
7.12012989117855 1 0 0 0 38
25.4747130474594 1 1 1 1 7
5.17944012175302 1 1 0 0 7
7.81598862292387 1 0 1 0 39
2.67815641244296 1 0 0 0 39
30.0163753230714 1 1 1 1 19
8.86430391281947 1 1 0 0 19
10.9185532608269 1 0 1 0 19
4.09703510677512 1 0 0 0 19
9.9841196285611 1 0 1 0 15
2.70752382828723 1 0 0 0 15
18.6753734431298 1 0 1 0 37
6.71623025919733 1 0 0 0 37
12.0206009658338 1 0 1 0 36
4.41200000155994 1 0 0 0 36
16.4956891212507 1 0 1 0 41
2.59464267156108 1 0 0 0 41
12.9163560461099 1 0 1 0 57
2.01123103257164 1 0 0 0 57
32.7375907272582 1 1 1 1 30
9.57735548044733 1 1 0 0 30
30.837270119213 1 1 1 1 54
8.74956346806371 1 1 0 0 54
29.9228968625558 1 1 1 1 5
10.2726020081758 1 1 0 0 5
35.4138017194345 1 1 1 1 49
8.89923672600058 1 1 0 0 49
25.9159011417297 1 1 1 1 56
7.84610071194544 1 1 0 0 56
15.0527680542409 1 0 1 0 36
4.04071837741824 1 0 0 0 36
9.57410072152402 1 0 1 0 7
3.25577996990508 1 0 0 0 7
10.7457583122707 1 0 1 0 19
2.40924280706536 1 0 0 0 19
9.95831879629487 1 0 1 0 40
1.29139487824378 1 0 0 0 40
11.6073676616163 1 0 1 0 19
0.0508829156061283 1 0 0 0 19
40.5986691092158 1 1 1 1 37
11.3033985914616 1 1 0 0 37
10.7995245522888 1 0 1 0 30
2.15945649268636 1 0 0 0 30
36.9994441096672 1 1 1 1 36
12.1493474882942 1 1 0 0 36
7.74174359479638 1 0 1 0 7
0.416722276916202 1 0 0 0 7
25.8432271994159 1 1 1 1 50
6.73357061252217 1 1 0 0 50
31.8772715950309 1 1 1 1 12
9.67719482847954 1 1 0 0 12
11.023874140363 1 0 1 0 19
-0.114271305908701 1 0 0 0 19
13.0839429144552 1 0 1 0 49
4.83887647310554 1 0 0 0 49
13.1634747649533 1 0 1 0 19
1.70939392409366 1 0 0 0 19
24.4521898844273 1 1 1 1 40
10.6928142461407 1 1 0 0 40
43.5090009979808 1 1 1 1 13
13.8421989899002 1 1 0 0 13
11.9581104273722 1 0 1 0 34
0.688628627000025 1 0 0 0 34
9.50557282624144 1 0 1 0 27
0.311178669636685 1 0 0 0 27
37.1838698931165 1 1 1 1 33
11.9308880033228 1 1 0 0 33
7.36335056611697 1 0 1 0 1
2.60812023837314 1 0 0 0 1
24.9842920592984 1 1 1 1 7
4.5978057598699 1 1 0 0 7
24.9342082626878 1 1 1 1 1
6.47245399684333 1 1 0 0 1
28.8170130097042 1 1 1 1 50
7.01887468976298 1 1 0 0 50
29.3458381812669 1 1 1 1 15
7.70986917337779 1 1 0 0 15
45.4781948557503 1 1 1 1 38
15.5072291565402 1 1 0 0 38
18.807725510061 1 0 1 0 37
4.90983772775472 1 0 0 0 37
27.8442408098095 1 1 1 1 50
7.89022626813891 1 1 0 0 50
9.89018020538538 1 0 1 0 34
0.527033431278831 1 0 0 0 34
43.0901312135574 1 1 1 1 37
11.0183566983007 1 1 0 0 37
17.6300845915628 1 0 1 0 37
5.67010284681769 1 0 0 0 37
19.0682530799375 1 0 1 0 13
5.85990160465147 1 0 0 0 13
30.2583232883011 1 1 1 1 30
10.2107588640795 1 1 0 0 30
31.0005026503648 1 1 1 1 51
8.77361748562264 1 1 0 0 51
35.415316231087 1 1 1 1 33
13.7421091462586 1 1 0 0 33
11.3990210107367 1 0 1 0 19
3.56749730025672 1 0 0 0 19
44.3193479291108 1 1 1 1 38
13.7794024718143 1 1 0 0 38
36.3523447572507 1 1 1 1 36
12.2017357099799 1 1 0 0 36
30.8002011751443 1 1 1 1 19
9.37419931892276 1 1 0 0 19
20.9976707470093 1 0 1 0 37
6.25582490940457 1 0 0 0 37
32.2757593846476 1 1 1 1 43
6.08360814665663 1 1 0 0 43
16.878416006924 1 0 1 0 53
2.80174449546067 1 0 0 0 53
15.5164841582902 1 0 1 0 43
4.01326500602416 1 0 0 0 43
14.3337709692082 1 0 1 0 43
3.32828516695592 1 0 0 0 43
30.4729948115073 1 1 1 1 54
8.88142283193343 1 1 0 0 54
17.3644890791813 1 0 1 0 37
5.14593640430546 1 0 0 0 37
10.725705244489 1 0 1 0 1
1.48885388794902 1 0 0 0 1
21.0199573365361 1 1 1 1 21
5.31407663934405 1 1 0 0 21
12.241675285276 1 0 1 0 19
3.69695644202671 1 0 0 0 19
12.3502546596843 1 0 1 0 19
0.432163487634887 1 0 0 0 19
9.93959812836205 1 0 1 0 4
3.41294831022075 1 0 0 0 4
17.4401004711354 1 0 1 0 41
4.32827481180089 1 0 0 0 41
11.0230712290779 1 0 1 0 19
4.92927684781379 1 0 0 0 19
9.1194896266814 1 0 1 0 19
2.20738552955842 1 0 0 0 19
30.4407931622522 1 1 1 1 19
5.68587942040744 1 1 0 0 19
10.7204556709205 1 0 1 0 28
5.47752404784488 1 0 0 0 28
42.1767038525524 1 1 1 1 37
